term,weeb_freq,non_weeb_freq,specificity,similarity,combined_score
henti,0.0021663619372773433,0.0,16.891144931127265,0.0,11.823801451789084
furry sex,0.0021663619372773433,0.0,16.891144931127265,0.0,11.823801451789084
games anime,0.002160421895439928,0.0,16.888399221831726,0.0,11.821879455282208
aigirl pantyhose,0.0021456227084938498,0.0,16.881525514804036,0.0,11.817067860362824
manga goon,0.002131072500341588,0.0,16.874721072167205,0.0,11.812304750517043
anime watched,0.002100017960480705,0.0,16.860041595879622,0.0,11.802029117115735
goon pussy,0.002072099627113688,0.0,16.84665810504368,0.0,11.792660673530575
shonen,0.0016199735916058449,0.0,16.600505560321267,0.5628543496131897,11.789210197108842
animeai,0.0013754556399878182,0.0,16.43688077442421,0.9072072505950928,11.777978717275474
anime like,0.002026760876333288,0.0,16.82453459156057,0.0,11.7771742140924
animedrawing,0.0013722279648789176,0.0,16.434531394493522,0.8857322335243225,11.769891646202762
blackanimesky,0.0015528366825157448,0.0,16.558179091414768,0.5499449372291565,11.755708845159084
mangaai,0.0013314725251208728,0.0,16.404381217590263,0.8952788710594177,11.751650513631008
mangaillustration,0.0013314725251208728,0.0,16.404381217590263,0.8882961869239807,11.749555708390377
anime character,0.0019347274702024768,0.0,16.778062176935105,0.0,11.744643523854572
reading manga,0.0018726697384021894,0.0,16.745460784670822,0.0,11.721822549269575
repost favorite,0.0017380930779388227,0.0,16.67088428852717,0.0,11.669619001969018
dragon ball,0.0017366237166433968,0.0,16.67003854403327,0.0,11.66902698082329
watched anime,0.0017103432583498127,0.0,16.654789795673015,0.0,11.65835285697111
animewaifu,0.001673141676528019,0.0,16.632798813262475,0.0,11.642959169283731
faves tags,0.0016636727328966571,0.0,16.627123359180345,0.0,11.63898635142624
characterdesign,0.0010739030302614884,0.0,16.189395447689897,0.8900583982467651,11.599594332856956
best anime,0.001553330997574189,0.0,16.558497371096806,0.0,11.590948159767763
manga fanart,0.0015515506452750188,0.0,16.557350562564693,0.0,11.590145393795284
anime style,0.001506373950719382,0.0,16.52780112314804,0.0,11.569460786203628
anime watch,0.0014861709869811288,0.0,16.514298723184602,0.0,11.56000910622922
anime adaptation,0.001480019593353346,0.0,16.510151044965642,0.0,11.557105731475948
fanart anime,0.0014587107366297643,0.0,16.49564870800474,0.0,11.546954095603317
animegirl,0.0014584637170512037,0.0,16.495479352646576,0.0,11.546835546852602
blerdsky,0.0014563736043655307,0.0,16.494045232886183,0.0,11.545831663020328
haikyuu,0.0011403334850157668,0.0,16.249416488995184,0.5691736340522766,11.54534363251231
good anime,0.0014341792887253414,0.0,16.47868848205193,0.0,11.535081937436349
new anime,0.0013992331663642,0.0,16.454020070672534,0.0,11.517814049470774
anime characters,0.0013767320735005523,0.0,16.43780835178766,0.0,11.506465846251361
mangaart animeart,0.0013655585841262816,0.0,16.42965928825816,0.0,11.500761501780712
animeart animeai,0.0013314725251208728,0.0,16.404381217590263,0.0,11.483066852313183
animewaifu manga,0.0013314725251208728,0.0,16.404381217590263,0.0,11.483066852313183
weebart otakuculture,0.0013314725251208728,0.0,16.404381217590263,0.0,11.483066852313183
animedrawing animestyle,0.0013314725251208728,0.0,16.404381217590263,0.0,11.483066852313183
fanart mangaart,0.0013314725251208728,0.0,16.404381217590263,0.0,11.483066852313183
mangaillustration animedrawing,0.0013314725251208728,0.0,16.404381217590263,0.0,11.483066852313183
animeai mangaai,0.0013314725251208728,0.0,16.404381217590263,0.0,11.483066852313183
otakuculture,0.0013314725251208728,0.0,16.404381217590263,0.0,11.483066852313183
mangaai mangaillustration,0.0013314725251208728,0.0,16.404381217590263,0.0,11.483066852313183
animestyle weebart,0.0013314725251208728,0.0,16.404381217590263,0.0,11.483066852313183
weebart,0.0013314725251208728,0.0,16.404381217590263,0.0,11.483066852313183
yaoi,0.0013143199010774008,0.0,16.391415073394004,0.0,11.473990551375802
know anime,0.0013010997270240467,0.0,16.38130557853967,0.0,11.466913904977769
favourite anime,0.0012964612066781417,0.0,16.377734132065385,0.0,11.46441389244577
isekai,0.0012961749044157196,0.0,16.377513274043483,0.0,11.464259291830437
anime fanart,0.001287602367618924,0.0,16.37087758784737,0.0,11.459614311493159
anime series,0.00127977523109509,0.0,16.364780190901993,0.0,11.455346133631394
favs tags,0.0012349112974103468,0.0,16.329094875477036,0.0,11.430366412833925
ranma,0.0012300428151638153,0.0,16.325144710111076,0.0,11.427601297077752
dandadan anime,0.0012038515465540194,0.0,16.303621773105267,0.0,11.412535241173686
anime time,0.0011525994994861502,0.0,16.2601155634914,0.0,11.382080894443979
fav anime,0.0011511611290691735,0.0,16.25886684827231,0.0,11.381206793790616
got anime,0.0011339145654900586,0.0,16.243771602541788,0.0,11.370640121779251
season winter,0.0011214321799677505,0.0,16.232702340669466,0.0,11.362891638468625
vol,0.0011163110817435408,0.0,16.228125312737475,0.0,11.359687718916232
dragonball,0.0011075320433668063,0.0,16.220229896830336,0.0,11.354160927781235
tv anime,0.0010949863125607425,0.0,16.20883760552947,0.0,11.34618632387063
season spring,0.0010584797557429183,0.0,16.174929431423312,0.0,11.322450601996318
anime good,0.0010551262379008513,0.0,16.17175616228149,0.0,11.320229313597043
anisky,0.0010426946467768628,0.0,16.15990411566262,0.0,11.311932880963834
ghibli,0.0010400626213315325,0.0,16.157376671265716,0.0,11.310163669886
anime movie,0.0010389892477171885,0.0,16.156344110585113,0.0,11.309440877409578
trigun,0.0008127653434588644,0.0,15.910782932467047,0.5678281188011169,11.307896488367268
anime gaming,0.00102188400906844,0.0,16.139743740095163,0.0,11.297820618066613
great anime,0.0010137927609427052,0.0,16.13179425611028,0.0,11.292255979277195
manga read,0.0010039876533272836,0.0,16.122075474272272,0.0,11.28545283199059
animes,0.000772108004970712,0.0,15.859464944542827,0.6124702095985413,11.28536652405954
cute anime,0.0009975000508819854,0.0,16.115592672000325,0.0,11.280914870400228
fall drink,0.0009906923190461819,0.0,16.10874448380737,0.0,11.27612113866516
anime game,0.0009868390986500213,0.0,16.104847478835982,0.0,11.273393235185187
anime video,0.00098482237458751,0.0,16.102801768059933,0.0,11.271961237641953
anime fan,0.0009836029835225005,0.0,16.101562817248748,0.0,11.271093972074123
rewatched anime,0.0009746391952882833,0.0,16.092407820973854,0.0,11.264685474681697
anime music,0.0009547331315809678,0.0,16.07177233477593,0.0,11.25024063434315
anime animeart,0.0009450024075053112,0.0,16.061527952911177,0.0,11.243069567037823
sailormoon,0.0009358181117717618,0.0,16.051761611398415,0.0,11.23623312797889
pokemon anime,0.0009299662199066085,0.0,16.045488742313516,0.0,11.231842119619461
anime hentai,0.0009296286715378153,0.0,16.04512570804433,0.0,11.231587995631031
90s anime,0.0009289676032239297,0.0,16.04441434508767,0.0,11.231090041561368
anime games,0.0009236588130041446,0.0,16.038683233697867,0.0,11.227078263588506
anime anime,0.0009143936887897241,0.0,16.028601691771556,0.0,11.220021184240089
gaming anime,0.000909516888345843,0.0,16.02325404853489,0.0,11.216277833974424
hikaru,0.0008991586201967779,0.0,16.011799942807365,0.0,11.208259959965154
manga art,0.0008874999794744976,0.0,15.99874898287448,0.0,11.199124288012134
old anime,0.0008865438564295491,0.0,15.997671080502078,0.0,11.198369756351454
aot,0.0008846697818491838,0.0,15.995554932537084,0.0,11.196888452775958
blackanimesky animesky,0.0008759424448851648,0.0,15.98564087273095,0.0,11.189948610911665
season autumn,0.0008672252839184562,0.0,15.975639273356855,0.0,11.182947491349797
winter drink,0.0008403240312178454,0.0,15.944128059882102,0.0,11.160889641917471
waifus,0.0006054591469543168,0.0,15.61632762792196,0.7522598505020142,11.157107294695976
shounen,0.0008348739028920971,0.0,15.937621190701279,0.0,11.156334833490895
green anime,0.0008285891281702441,0.0,15.930064901499073,0.0,11.15104543104935
watched gifs,0.0008194520766521014,0.0,15.918976411717894,0.0,11.143283488202526
anime fans,0.0008174777213313149,0.0,15.916564144509618,0.0,11.141594901156731
yuri manga,0.0008129553789367285,0.0,15.911016718569092,0.0,11.137711702998365
blue anime,0.0008062110559220528,0.0,15.902686060224204,0.0,11.131880242156942
manga comics,0.0008051247722941177,0.0,15.901337758227006,0.0,11.130936430758904
okarun,0.0008027908923305761,0.0,15.898434768519742,0.0,11.128904337963819
drawing anime,0.00079031393876932,0.0,15.882770755877647,0.0,11.117939529114352
season summer,0.0007862223005926161,0.0,15.877580076789815,0.0,11.11430605375287
hxh,0.0006187810392610966,0.0,15.638092010671308,0.5536569952964783,11.112761506058858
bebop,0.000784143414026483,0.0,15.874932429179532,0.0,11.112452700425672
death note,0.0007742461302845096,0.0,15.86223032195682,0.0,11.103561225369774
anime drawing,0.0007709089617544149,0.0,15.857910790145194,0.0,11.100537553101635
magical girl,0.0007706042323772494,0.0,15.857515426235553,0.0,11.100260798364886
anime pfp,0.0007629307328667721,0.0,15.847507747600782,0.0,11.093255423320546
anime watching,0.0007623327155421913,0.0,15.84672359811181,0.0,11.092706518678266
mangaka,0.0006030282371855036,0.0,15.612304561273335,0.535857081413269,11.089370317315314
purple anime,0.0007562908150121374,0.0,15.838766482353135,0.0,11.087136537647194
goonfuel,0.0005434589097490957,0.0,15.508294656648387,0.7569828033447266,11.082901100657287
love manga,0.0007462589159485786,0.0,15.82541311828315,0.0,11.077789182798204
attack titan,0.0007415959466216984,0.0,15.81914505533673,0.0,11.07340153873571
titan,0.0007415959466216984,0.0,15.81914505533673,0.0,11.07340153873571
toonami,0.0007397837297103928,0.0,15.816698393485469,0.0,11.071688875439827
digitalart anime,0.0007391026527322165,0.0,15.81577732619821,0.0,11.071044128338746
de anime,0.0007361121741425475,0.0,15.811723025460372,0.0,11.06820611782226
cowboy bebop,0.00073261097490001,0.0,15.806955339460263,0.0,11.064868737622183
demon slayer,0.0007325124574181696,0.0,15.806820855953458,0.0,11.06477459916742
akira,0.000731341799191267,0.0,15.805221436733635,0.0,11.063655005713544
art manga,0.0007222673417886604,0.0,15.792735860271037,0.0,11.054915102189725
lot anime,0.0007194447451528812,0.0,15.788820238176802,0.0,11.052174166723761
anime lol,0.0007172507632088635,0.0,15.785766030334825,0.0,11.050036221234377
cartoons anime,0.0007123916201935974,0.0,15.778968300912016,0.0,11.04527781063841
inuyasha,0.0007103347122000007,0.0,15.776076797337888,0.0,11.04325375813652
manga comic,0.0007023674477971317,0.0,15.764797211346394,0.0,11.035358047942475
characterart,0.00047830638253328875,0.0,15.38059207584947,0.8941094279289246,11.034647281473307
looking moots,0.0007016465773459044,0.0,15.763770340675626,0.0,11.034639238472938
manga series,0.0006988908906908158,0.0,15.759835151677677,0.0,11.031884606174373
manga like,0.0006944464470642507,0.0,15.753455565138347,0.0,11.027418895596842
aiwaifu,0.0005016033819767725,0.0,15.428150303010776,0.7525128722190857,11.02545907377327
anime blackanimesky,0.0006907159414254853,0.0,15.748069172682674,0.0,11.023648420877871
draw anime,0.0006876492806665929,0.0,15.743619458884409,0.0,11.020533621219085
repost favourite,0.0006857182285730895,0.0,15.740807315635227,0.0,11.018565120944658
anime porn,0.0006825766714334754,0.0,15.73621537832608,0.0,11.015350764828256
spring drink,0.0006818443553753588,0.0,15.735141932510304,0.0,11.014599352757212
comics manga,0.0006817854674857814,0.0,15.735055563203927,0.0,11.01453889424275
anime seen,0.0006738178791905433,0.0,15.723300385867418,0.0,11.006310270107193
demonslayer,0.0006732453644766531,0.0,15.72245036688568,0.0,11.005715256819975
seen anime,0.0006679098696442167,0.0,15.714493760448018,0.0,11.000145632313613
women asian,0.000666315298244397,0.0,15.712103501354779,0.0,10.998472450948345
asian women,0.000666315298244397,0.0,15.712103501354779,0.0,10.998472450948345
asian ai,0.000666315298244397,0.0,15.712103501354779,0.0,10.998472450948345
studio ghibli,0.0006649708717897089,0.0,15.710083760235237,0.0,10.997058632164666
hikaru died,0.0006626194112435627,0.0,15.706541307897366,0.0,10.994578915528155
yugioh,0.0006551200171989331,0.0,15.695158975834993,0.0,10.986611283084494
like manga,0.0006536108307510565,0.0,15.692852639297458,0.0,10.98499684750822
spy family,0.0006533020228141665,0.0,15.69238006318875,0.0,10.984666044232124
goon waifu,0.0006532948688948377,0.0,15.692369112729155,0.0,10.984658378910408
sakura,0.0005123773654452811,0.0,15.449401962587656,0.5655779242515564,10.984254751086826
anime season,0.0006527994012095542,0.0,15.691610411547286,0.0,10.9841272880831
favorite manga,0.0006507100395833234,0.0,15.688404660933436,0.0,10.981883262653405
porn hentai,0.0006479571723638104,0.0,15.684165128444302,0.0,10.978915589911011
anime animesky,0.0006472130353847331,0.0,15.683016033226396,0.0,10.978111223258477
cosplayer,0.0006449675597925801,0.0,15.679540547658446,0.0,10.975678383360911
time anime,0.0006388498058697877,0.0,15.67000990967029,0.0,10.969006936769203
anime dandadan,0.0006383661101988822,0.0,15.669252487824537,0.0,10.968476741477176
animesky blerdsky,0.0006375625554667828,0.0,15.667992927264448,0.0,10.967595049085114
summer hikaru,0.000634324028104255,0.0,15.662900438839845,0.0,10.96403030718789
manga style,0.0006341705927575127,0.0,15.662658521655844,0.0,10.96386096515909
myanimelist,0.0006320955971692584,0.0,15.659381174231866,0.0,10.961566821962306
ova,0.0006295219319476789,0.0,15.655301223970733,0.0,10.958710856779513
junji,0.0006256068672933581,0.0,15.649062698123142,0.0,10.954343888686198
sports anime,0.000620953957877994,0.0,15.641597470300146,0.0,10.949118229210102
fma,0.000619597868465502,0.0,15.639411201729631,0.0,10.94758784121074
manga illustration,0.0006189509684555073,0.0,15.638366592191316,0.0,10.946856614533921
anime think,0.0006184081947437767,0.0,15.63748928239323,0.0,10.946242497675259
jujutsukaisen,0.0006173555477049787,0.0,15.635785644251287,0.0,10.9450499509759
anime animation,0.0006167716852292759,0.0,15.634839449387318,0.0,10.944387614571122
goon gooning,0.0006145944824126099,0.0,15.631303206815314,0.0,10.94191224477072
creampie nsfwart,0.00060535484163513,0.0,15.61615533836601,0.0,10.931308736856206
blue lock,0.0006051681417533866,0.0,15.615846876891194,0.0,10.931092813823835
anime stuff,0.0006050984824632264,0.0,15.61573176295294,0.0,10.931012234067058
shonen anime,0.0005943023969616359,0.0,15.59772881585711,0.0,10.918410171099977
anime recommendations,0.0005940245355959281,0.0,15.59726116454602,0.0,10.918082815182213
nsfwbsky creampie,0.0005931134831383746,0.0,15.595726292494843,0.0,10.91700840474639
sfw anime,0.0005915752449880622,0.0,15.593129426805893,0.0,10.915190598764125
dubbed,0.000591032650824971,0.0,15.592211803794372,0.0,10.91454826265606
animegirls,0.0005869436343728714,0.0,15.585269334352983,0.0,10.909688534047087
anime community,0.0005832148948702548,0.0,15.578896263708849,0.0,10.905227384596193
fullmetal,0.0005825066533450957,0.0,15.577681151074318,0.0,10.904376805752023
summer drink,0.0005822076746394628,0.0,15.577167757096625,0.0,10.904017429967636
life anime,0.0005813355809567297,0.0,15.575668726111843,0.0,10.902968108278289
nsfw lewd,0.0005778289011336053,0.0,15.569618351087952,0.0,10.898732845761566
autumn drink,0.0005745537361185677,0.0,15.56393417439336,0.0,10.89475392207535
hero academia,0.0005740591107899725,0.0,15.563072917662033,0.0,10.894151042363422
music anime,0.0005732109561619772,0.0,15.561594356233323,0.0,10.893116049363325
nsfwart lewd,0.0005713967420920464,0.0,15.558424335142334,0.0,10.890897034599632
chainsawman,0.0005705153237398091,0.0,15.556880576390178,0.0,10.889816403473123
anime women,0.000568322440471582,0.0,15.553029482472787,0.0,10.88712063773095
meshi,0.0005676447730921487,0.0,15.551836371734344,0.0,10.88628546021404
code geass,0.0005615010732404941,0.0,15.540954235628,0.0,10.878667964939599
geass,0.0005615010732404941,0.0,15.540954235628,0.0,10.878667964939599
com anime,0.0005592466440948889,0.0,15.536931150415999,0.0,10.875851805291198
love animesky,0.0005569497457811935,0.0,15.532815564368507,0.0,10.872970895057954
lewdtuber goonsky,0.0005554499254792004,0.0,15.53011901387519,0.0,10.871083309712633
waifu rule34,0.0005549824695893129,0.0,15.529277079084052,0.0,10.870493955358835
furry furryporn,0.0005521761347120108,0.0,15.524207633081431,0.0,10.866945343157001
anime op,0.0005449480440400136,0.0,15.511031013562082,0.0,10.857721709493457
goonette goonfuel,0.0005434589097490957,0.0,15.508294656648387,0.0,10.85580625965387
goonfuel waifu,0.0005434589097490957,0.0,15.508294656648387,0.0,10.85580625965387
anime animegirl,0.0005427927031596234,0.0,15.507068041115808,0.0,10.854947628781066
anime north,0.0005423876490205218,0.0,15.506321521733206,0.0,10.854425065213244
anime got,0.0005422738096651553,0.0,15.506111614146128,0.0,10.854278129902289
junji ito,0.0005414823505382289,0.0,15.504651028913706,0.0,10.853255720239593
r34 nnn,0.0005413473808326317,0.0,15.504401738231234,0.0,10.853081216761863
net anime,0.0005404350899814722,0.0,15.502715094338622,0.0,10.851900566037035
블루아카이브 sfw,0.0005393527651945207,0.0,15.500710395093737,0.0,10.850497276565616
bluearchive ブルアカ,0.0005393527651945207,0.0,15.500710395093737,0.0,10.850497276565616
블루아카이브,0.0005393527651945207,0.0,15.500710395093737,0.0,10.850497276565616
ブルアカ 블루아카이브,0.0005393527651945207,0.0,15.500710395093737,0.0,10.850497276565616
light novels,0.0005369349514871602,0.0,15.49621751221909,0.0,10.847352258553363
animeedit,0.0005356457465332338,0.0,15.493813580586234,0.0,10.845669506410363
anime oc,0.000534988218532507,0.0,15.492585284115135,0.0,10.844809698880594
digitalillustration,0.0003651432042603308,0.0,15.110630262917669,0.8903229236602783,10.844538061140451
color purple,0.000534665675948827,0.0,15.491982205802023,0.0,10.844387544061416
fantasy anime,0.0005341244687440005,0.0,15.490969458533542,0.0,10.843678620973478
r18,0.0005327603910698293,0.0,15.488412335055395,0.0,10.841888634538776
game anime,0.0005305074392471219,0.0,15.484174541516648,0.0,10.838922179061653
digitaldrawing,0.0005299843643807988,0.0,15.483188065603672,0.0,10.83823164592257
need anime,0.0005294108913394407,0.0,15.482105423433978,0.0,10.837473796403785
anime year,0.0005277564044665765,0.0,15.478975383529802,0.0,10.835282768470861
girl anime,0.0005264901770523368,0.0,15.476573236242631,0.0,10.833601265369841
god anime,0.0005251966774186826,0.0,15.474113378473362,0.0,10.831879364931353
oc anime,0.0005244306466978203,0.0,15.472653754293804,0.0,10.830857628005662
dungeon meshi,0.0005219203362157586,0.0,15.467855527198946,0.0,10.827498869039262
nsfwbsky nsfwsky,0.0005200768790343175,0.0,15.464317209199775,0.0,10.825022046439843
eater,0.0005191482993098948,0.0,15.462530147430696,0.0,10.823771103201487
illustration anime,0.0005185347929082237,0.0,15.461347693250783,0.0,10.822943385275547
yoruichi,0.0005164057810276422,0.0,15.45723341939591,0.0,10.820063393577136
fandoms,0.00035498590521229807,0.0,15.082418738737346,0.8670545816421509,10.817809491608786
harem,0.0005102837914065345,0.0,15.44530759263925,0.0,10.811715314847474
good manga,0.0005097851327015266,0.0,15.444329896651901,0.0,10.81103092765633
jrpg,0.0005092510606090881,0.0,15.443281706136148,0.0,10.810297194295302
avatars,0.0005091212803621532,0.0,15.443026828392657,0.0,10.810118779874859
sanrio,0.0005073109779791231,0.0,15.43946475344646,0.0,10.807625327412522
red anime,0.0005064027356439393,0.0,15.437672842403305,0.0,10.806370989682312
animesky blackanimesky,0.0005061920751417131,0.0,15.437256761930813,0.0,10.806079733351568
furryporn cum,0.0005056528738560796,0.0,15.436190983561056,0.0,10.80533368849274
anime boy,0.0005049246424011999,0.0,15.434749765198102,0.0,10.80432483563867
flcl,0.0005000588483874012,0.0,15.425066360223898,0.0,10.797546452156729
isekai anime,0.0004995503229317425,0.0,15.4240489117803,0.0,10.796834238246209
anime waifu,0.0004979864874775911,0.0,15.420913515862221,0.0,10.794639461103554
lightnovel,0.0004977481938470442,0.0,15.420434887183914,0.0,10.79430442102874
nnn nofap,0.0004970070561092727,0.0,15.418944796579359,0.0,10.79326135760555
anime pfps,0.000495769451039108,0.0,15.416451575893683,0.0,10.791516103125577
fullmetal alchemist,0.0004936399768229281,0.0,15.412147034186566,0.0,10.788502923930595
myanimelist net,0.0004924564258516483,0.0,15.409746556309651,0.0,10.786822589416754
anime cute,0.0004922180707685141,0.0,15.409262426700943,0.0,10.78648369869066
character anime,0.0004920685480122571,0.0,15.408958607215496,0.0,10.786271025050846
nsfw anime,0.00048759233461041307,0.0,15.39982025389774,0.0,10.779874177728418
tifa,0.0004873827402445928,0.0,15.399390305827355,0.0,10.779573214079148
anime shows,0.00048525853820785927,0.0,15.395022395428647,0.0,10.776515676800052
sex furryart,0.0004851900291955294,0.0,15.394881205054164,0.0,10.776416843537914
drink tea,0.0004851747866895345,0.0,15.394849789028758,0.0,10.776394852320129
nofap furry,0.0004839818604250123,0.0,15.392388006149053,0.0,10.774671604304336
manga panel,0.00048175659545471647,0.0,15.387779577367574,0.0,10.771445704157301
comfort anime,0.00048117861794233057,0.0,15.386579128046149,0.0,10.770605389632303
hooked,0.0004804204897560432,0.0,15.385002320872314,0.0,10.76950162461062
anime came,0.0004772313882191241,0.0,15.378342045394179,0.0,10.764839431775926
tea color,0.0004736381896147483,0.0,15.370784300282068,0.0,10.759549010197446
csm,0.0004736306054554547,0.0,15.37076828759859,0.0,10.759537801319013
anime digitalart,0.00047056267301386686,0.0,15.364269739772551,0.0,10.754988817840784
tokyo ghoul,0.00046995790543999817,0.0,15.362983712560663,0.0,10.754088598792464
hakusho,0.0004690394347064066,0.0,15.361027432619043,0.0,10.75271920283333
black anime,0.00046884571423737775,0.0,15.360614332079617,0.0,10.752430032455731
anime inspired,0.0004687020314175225,0.0,15.36030782440362,0.0,10.752215477082533
adapted,0.0004682734075792294,0.0,15.359392915092528,0.0,10.751575040564768
anime figures,0.0004673130178564734,0.0,15.357339892883841,0.0,10.750137925018688
loved anime,0.0004657407441688049,0.0,15.353969723011954,0.0,10.747778806108366
romance anime,0.00046493367115285145,0.0,15.352235339791484,0.0,10.746564737854039
food pizza,0.00046472193657998156,0.0,15.351779828031606,0.0,10.746245879622125
pink anime,0.00046467756070875025,0.0,15.35168433441052,0.0,10.746179034087364
anime know,0.0004646694942467744,0.0,15.3516669749963,0.0,10.746166882497409
key visual,0.00046368962188782735,0.0,15.34955599769302,0.0,10.744689198385114
opm,0.0004632214413534937,0.0,15.348545802666344,0.0,10.74398206186644
webcomics,0.0004621514389232575,0.0,15.346233215603004,0.0,10.742363250922102
jjba,0.0004612964645571101,0.0,15.344381515204855,0.0,10.741067060643397
getting anime,0.00046113418376633346,0.0,15.344029660553105,0.0,10.740820762387173
girls anime,0.0004602140144105484,0.0,15.342032219273465,0.0,10.739422553491424
anime need,0.00045990325347748065,0.0,15.341356738249075,0.0,10.738949716774352
berseria,0.0004594836344076551,0.0,15.340443914685439,0.0,10.738310740279807
think anime,0.00045935004883590984,0.0,15.340153142707777,0.0,10.738107199895444
miyazaki,0.00045861943043321366,0.0,15.338561328569533,0.0,10.736992929998673
jrpgs,0.00045785045716472577,0.0,15.336883208444606,0.0,10.735818245911224
anime list,0.0004561148751729197,0.0,15.333085288246094,0.0,10.733159701772266
myheroacademia,0.0004544044728775094,0.0,15.329328302883344,0.0,10.73052981201834
color pink,0.0004534171064406219,0.0,15.327153059132407,0.0,10.729007141392684
fave anime,0.0004533153495770994,0.0,15.32692861179774,0.0,10.728850028258417
anime profile,0.0004530869353896985,0.0,15.326424610107487,0.0,10.728497227075241
furryart yiff,0.000452840743025184,0.0,15.325881095824638,0.0,10.728116767077246
talking anime,0.00045216450513223673,0.0,15.32438665616092,0.0,10.727070659312643
people anime,0.0004515003779799701,0.0,15.322916803481544,0.0,10.72604176243708
manga panels,0.0004509388732962507,0.0,15.321672388124068,0.0,10.725170671686847
piece onepiece,0.0004499497242149582,0.0,15.319476446779229,0.0,10.72363351274546
wonderland,0.00044750808489915655,0.0,15.314035199801273,0.0,10.71982463986089
comic books,0.00044713455794974345,0.0,15.313200169433337,0.0,10.719240118603334
smallstreamer,0.00044698744576313515,0.0,15.312871104374166,0.0,10.719009773061915
anime avatars,0.0004460948298297087,0.0,15.31087214849932,0.0,10.717610503949523
anime film,0.0004454395863555211,0.0,15.309402225559092,0.0,10.716581557891363
sketch drawing,0.0004450250908153533,0.0,15.308471261114045,0.0,10.71592988277983
series anime,0.00044436575973328996,0.0,15.306988603508172,0.0,10.71489202245572
anime called,0.0004434572366447448,0.0,15.304941972130711,0.0,10.713459380491498
anime actually,0.00044206770424386324,0.0,15.301803645555461,0.0,10.711262551888822
soul eater,0.00043867713830357687,0.0,15.294104294379187,0.0,10.70587300606543
racer,0.00043814004755820407,0.0,15.29287920276671,0.0,10.705015441936697
onepiece anime,0.000435271806684178,0.0,15.286311280625402,0.0,10.70041789643778
nostalgic,0.0004337145534303271,0.0,15.282727209266165,0.0,10.697909046486314
cool anime,0.0004334348128185505,0.0,15.282082013483642,0.0,10.697457409438549
yu yu,0.0004318578459893957,0.0,15.27843707741602,0.0,10.694905954191213
fruits basket,0.00043091050593356973,0.0,15.276241029740346,0.0,10.693368720818242
pngtuber,0.0004287291215388511,0.0,15.271165906398823,0.0,10.689816134479175
new manga,0.0004266923620855857,0.0,15.266403896407315,0.0,10.686482727485119
season anime,0.00042652256412133757,0.0,15.266005877288164,0.0,10.686204114101715
apothecary,0.0004257347083742768,0.0,15.264157008848954,0.0,10.684909906194267
animeart anime,0.0004238621289650963,0.0,15.259748842720308,0.0,10.681824189904216
want anime,0.00042351048080941115,0.0,15.25891886995787,0.0,10.681243208970509
bocchi,0.00042316778160921275,0.0,15.25810935552205,0.0,10.680676548865435
touhou,0.0004231525910325353,0.0,15.25807345759597,0.0,10.680651420317178
anime new,0.00042288544333653926,0.0,15.257441931279493,0.0,10.680209351895645
oshi ko,0.00042213987719753795,0.0,15.255677330532302,0.0,10.67897413137261
spyxfamily,0.00042163952443100017,0.0,15.254491350628973,0.0,10.678143945440281
color red,0.00042138138082354725,0.0,15.253878925592607,0.0,10.677715247914824
frontier,0.00042067993372220744,0.0,15.252212901789193,0.0,10.676549031252435
anime right,0.0004206564472707147,0.0,15.252157070503523,0.0,10.676509949352466
anime illustration,0.00042037412096448127,0.0,15.251485688843061,0.0,10.676039982190142
bluelock,0.0004165229799301066,0.0,15.242282246045637,0.0,10.669597572231945
anime nerd,0.0004159663070670523,0.0,15.240944876734146,0.0,10.6686614137139
anime vtuber,0.00041543232734025763,0.0,15.239660343299361,0.0,10.667762240309552
comics anime,0.0004151959637456507,0.0,15.239091223401541,0.0,10.667363856381078
dr stone,0.0004149713890854266,0.0,15.238550188847887,0.0,10.66698513219352
likes anime,0.0004147198786239128,0.0,15.237943914156617,0.0,10.666560739909631
illustration art,0.0004143156029998757,0.0,15.236968622827078,0.0,10.665878035978954
delicious dungeon,0.00041302067758507003,0.0,15.233838272594452,0.0,10.663686790816117
catgirl,0.00041112118453724976,0.0,15.229228639137785,0.0,10.66046004739645
manga artist,0.00041015281555586936,0.0,15.226870426910878,0.0,10.658809298837614
horror anime,0.00040936066764916495,0.0,15.224937211713504,0.0,10.657456048199453
translated,0.0004091978902837911,0.0,15.22453949471166,0.0,10.65717764629816
forge waifu,0.0004090819464193107,0.0,15.224256110393197,0.0,10.656979277275237
second season,0.00040747609885480806,0.0,15.220322895233041,0.0,10.654226026663128
anime figure,0.00040743319237680786,0.0,15.220217591568028,0.0,10.654152314097619
manga watch,0.00040735713655564424,0.0,15.220030903533045,0.0,10.654021632473132
comic manga,0.0004045530136184946,0.0,15.213123406698978,0.0,10.649186384689283
anime dragon,0.0004036911653815948,0.0,15.210990763191779,0.0,10.647693534234245
enjoy anime,0.000403162314788207,0.0,15.209679867097186,0.0,10.64677590696803
anime cartoon,0.0004024831651160356,0.0,15.207993890618974,0.0,10.645595723433281
hunterxhunter,0.00040164820641505557,0.0,15.2059172180181,0.0,10.64414205261267
anime piece,0.00040153726198170883,0.0,15.205640957027851,0.0,10.643948669919496
